Name;Datum;Tagessumme;Vollständigkeit(%)
NeuenradeAffeln;2017-06-05;0.00;100
NeuenradeAffeln;2017-06-06;2.53;100
NeuenradeAffeln;2017-06-07;5.90;100
NeuenradeAffeln;2017-06-08;0.00;100
NeuenradeAffeln;2017-06-09;2.80;100
NeuenradeAffeln;2017-06-10;0.00;100
NeuenradeAffeln;2017-06-11;0.00;100
NeuenradeAffeln;2017-06-12;0.00;100
NeuenradeAffeln;2017-06-13;0.00;100
NeuenradeAffeln;2017-06-14;0.00;100
NeuenradeAffeln;2017-06-15;5.39;100
NeuenradeAffeln;2017-06-16;0.00;100
NeuenradeAffeln;2017-06-17;0.00;100
NeuenradeAffeln;2017-06-18;0.00;100
NeuenradeAffeln;2017-06-19;0.00;100
NeuenradeAffeln;2017-06-20;0.00;100
NeuenradeAffeln;2017-06-21;0.00;100
NeuenradeAffeln;2017-06-22;0.00;100
NeuenradeAffeln;2017-06-23;0.00;100
NeuenradeAffeln;2017-06-24;0.89;100
NeuenradeAffeln;2017-06-25;0.77;100
NeuenradeAffeln;2017-06-26;0.37;100
NeuenradeAffeln;2017-06-27;0.07;100
NeuenradeAffeln;2017-06-28;3.97;100
NeuenradeAffeln;2017-06-29;10.42;100
NeuenradeAffeln;2017-06-30;1.12;100
NeuenradeAffeln;2017-07-01;7.02;100
NeuenradeAffeln;2017-07-02;0.63;100
NeuenradeAffeln;2017-07-03;1.18;100
NeuenradeAffeln;2017-07-04;0.00;100
NeuenradeAffeln;2017-07-05;0.00;100
NeuenradeAffeln;2017-07-06;1.36;100
NeuenradeAffeln;2017-07-07;1.27;100
NeuenradeAffeln;2017-07-08;0.00;100
NeuenradeAffeln;2017-07-09;9.19;100
NeuenradeAffeln;2017-07-10;0.09;100
NeuenradeAffeln;2017-07-11;6.66;100
NeuenradeAffeln;2017-07-12;12.00;100
NeuenradeAffeln;2017-07-13;0.00;100
NeuenradeAffeln;2017-07-14;4.37;100
NeuenradeAffeln;2017-07-15;0.09;100
NeuenradeAffeln;2017-07-16;5.54;100
NeuenradeAffeln;2017-07-17;0.43;100
NeuenradeAffeln;2017-07-18;0.00;100
NeuenradeAffeln;2017-07-19;9.32;100
NeuenradeAffeln;2017-07-20;0.07;100
NeuenradeAffeln;2017-07-21;3.63;100
NeuenradeAffeln;2017-07-22;13.63;100
NeuenradeAffeln;2017-07-23;4.69;100
NeuenradeAffeln;2017-07-24;9.05;100
NeuenradeAffeln;2017-07-25;39.55;100
NeuenradeAffeln;2017-07-26;4.53;100
NeuenradeAffeln;2017-07-27;0.00;100
NeuenradeAffeln;2017-07-28;0.54;100
NeuenradeAffeln;2017-07-29;10.54;100
NeuenradeAffeln;2017-07-30;0.00;100
NeuenradeAffeln;2017-07-31;2.32;100
NeuenradeAffeln;2017-08-01;5.76;100
NeuenradeAffeln;2017-08-02;2.24;100
NeuenradeAffeln;2017-08-03;0.60;100
NeuenradeAffeln;2017-08-04;2.41;100
NeuenradeAffeln;2017-08-05;12.84;100
NeuenradeAffeln;2017-08-06;0.00;100
NeuenradeAffeln;2017-08-07;0.00;100
NeuenradeAffeln;2017-08-08;0.81;100
NeuenradeAffeln;2017-08-09;0.62;100
NeuenradeAffeln;2017-08-10;19.61;100
NeuenradeAffeln;2017-08-11;32.19;100
NeuenradeAffeln;2017-08-12;5.99;100
NeuenradeAffeln;2017-08-13;0.05;100
NeuenradeAffeln;2017-08-14;0.00;100
NeuenradeAffeln;2017-08-15;0.85;100
NeuenradeAffeln;2017-08-16;0.00;100
NeuenradeAffeln;2017-08-17;7.82;100
NeuenradeAffeln;2017-08-18;12.88;100
NeuenradeAffeln;2017-08-19;0.53;100
NeuenradeAffeln;2017-08-20;0.00;100
NeuenradeAffeln;2017-08-21;0.00;100
NeuenradeAffeln;2017-08-22;0.00;100
NeuenradeAffeln;2017-08-23;0.00;100
NeuenradeAffeln;2017-08-24;0.00;100
NeuenradeAffeln;2017-08-25;0.12;100
NeuenradeAffeln;2017-08-26;0.00;100
NeuenradeAffeln;2017-08-27;0.00;100
NeuenradeAffeln;2017-08-28;0.00;100
NeuenradeAffeln;2017-08-29;0.00;100
NeuenradeAffeln;2017-08-30;14.90;100
NeuenradeAffeln;2017-08-31;1.40;100
NeuenradeAffeln;2017-09-01;20.54;100
NeuenradeAffeln;2017-09-02;0.35;100
NeuenradeAffeln;2017-09-03;0.08;100
NeuenradeAffeln;2017-09-04;0.00;100
NeuenradeAffeln;2017-09-05;0.93;100
NeuenradeAffeln;2017-09-06;1.38;100
NeuenradeAffeln;2017-09-07;0.29;100
NeuenradeAffeln;2017-09-08;16.13;100
NeuenradeAffeln;2017-09-09;4.08;100
NeuenradeAffeln;2017-09-10;0.95;100
NeuenradeAffeln;2017-09-11;5.74;100
NeuenradeAffeln;2017-09-12;10.47;100
NeuenradeAffeln;2017-09-13;2.68;100
NeuenradeAffeln;2017-09-14;16.54;100
NeuenradeAffeln;2017-09-15;2.83;100
NeuenradeAffeln;2017-09-16;0.00;100
NeuenradeAffeln;2017-09-17;3.71;100
NeuenradeAffeln;2017-09-18;11.80;100
NeuenradeAffeln;2017-09-19;0.00;100
NeuenradeAffeln;2017-09-20;0.00;100
NeuenradeAffeln;2017-09-21;0.00;100
NeuenradeAffeln;2017-09-22;0.22;100
NeuenradeAffeln;2017-09-23;0.00;100
NeuenradeAffeln;2017-09-24;0.00;100
NeuenradeAffeln;2017-09-25;0.00;100
NeuenradeAffeln;2017-09-26;12.41;100
NeuenradeAffeln;2017-09-27;0.07;100
NeuenradeAffeln;2017-09-28;0.00;100
NeuenradeAffeln;2017-09-29;3.99;100
NeuenradeAffeln;2017-09-30;15.34;100
NeuenradeAffeln;2017-10-01;0.63;100
NeuenradeAffeln;2017-10-02;7.70;100
NeuenradeAffeln;2017-10-03;1.49;100
NeuenradeAffeln;2017-10-04;4.57;100
NeuenradeAffeln;2017-10-05;7.52;100
NeuenradeAffeln;2017-10-06;2.95;100
NeuenradeAffeln;2017-10-07;13.32;100
NeuenradeAffeln;2017-10-08;9.14;100
NeuenradeAffeln;2017-10-09;2.38;100
NeuenradeAffeln;2017-10-10;0.87;100
NeuenradeAffeln;2017-10-11;0.35;100
NeuenradeAffeln;2017-10-12;0.00;100
NeuenradeAffeln;2017-10-13;0.00;100
NeuenradeAffeln;2017-10-14;0.00;100
NeuenradeAffeln;2017-10-15;0.00;100
NeuenradeAffeln;2017-10-16;0.00;100
NeuenradeAffeln;2017-10-17;0.00;100
NeuenradeAffeln;2017-10-18;0.00;100
NeuenradeAffeln;2017-10-19;0.00;100
NeuenradeAffeln;2017-10-20;5.86;100
NeuenradeAffeln;2017-10-21;1.18;100
NeuenradeAffeln;2017-10-22;2.65;100
NeuenradeAffeln;2017-10-23;0.14;100
NeuenradeAffeln;2017-10-24;1.38;100
NeuenradeAffeln;2017-10-25;1.24;100
NeuenradeAffeln;2017-10-26;1.99;100
NeuenradeAffeln;2017-10-27;0.61;100
NeuenradeAffeln;2017-10-28;7.87;100
NeuenradeAffeln;2017-10-29;0.10;100
NeuenradeAffeln;2017-10-30;0.00;100
NeuenradeAffeln;2017-10-31;1.64;100
NeuenradeAffeln;2017-11-01;0.00;100
NeuenradeAffeln;2017-11-02;0.08;100
NeuenradeAffeln;2017-11-03;0.00;100
NeuenradeAffeln;2017-11-04;7.70;100
NeuenradeAffeln;2017-11-05;4.22;100
NeuenradeAffeln;2017-11-06;0.00;100
NeuenradeAffeln;2017-11-07;0.00;100
NeuenradeAffeln;2017-11-08;0.00;100
NeuenradeAffeln;2017-11-09;1.18;100
NeuenradeAffeln;2017-11-10;4.33;100
NeuenradeAffeln;2017-11-11;3.30;100
NeuenradeAffeln;2017-11-12;5.66;100
NeuenradeAffeln;2017-11-13;0.31;100
NeuenradeAffeln;2017-11-14;0.27;100
NeuenradeAffeln;2017-11-15;0.00;100
NeuenradeAffeln;2017-11-16;1.25;100
NeuenradeAffeln;2017-11-17;0.00;100
NeuenradeAffeln;2017-11-18;3.87;100
NeuenradeAffeln;2017-11-19;2.21;100
NeuenradeAffeln;2017-11-20;16.68;100
NeuenradeAffeln;2017-11-21;6.04;100
NeuenradeAffeln;2017-11-22;0.00;100
NeuenradeAffeln;2017-11-23;5.55;100
NeuenradeAffeln;2017-11-24;13.23;100
NeuenradeAffeln;2017-11-25;0.99;100
NeuenradeAffeln;2017-11-26;1.64;100
NeuenradeAffeln;2017-11-27;12.63;100
NeuenradeAffeln;2017-11-28;1.57;100
NeuenradeAffeln;2017-11-29;0.67;100
NeuenradeAffeln;2017-11-30;2.60;100
NeuenradeAffeln;2017-12-01;0.00;100
NeuenradeAffeln;2017-12-02;0.41;100
NeuenradeAffeln;2017-12-03;5.11;100
NeuenradeAffeln;2017-12-04;2.63;100
NeuenradeAffeln;2017-12-05;0.62;100
NeuenradeAffeln;2017-12-06;0.00;100
NeuenradeAffeln;2017-12-07;7.96;100
NeuenradeAffeln;2017-12-08;4.66;100
NeuenradeAffeln;2017-12-09;2.09;100
NeuenradeAffeln;2017-12-10;9.27;100
NeuenradeAffeln;2017-12-11;10.66;100
NeuenradeAffeln;2017-12-12;0.96;100
NeuenradeAffeln;2017-12-13;21.48;100
NeuenradeAffeln;2017-12-14;1.65;100
NeuenradeAffeln;2017-12-15;0.00;100
NeuenradeAffeln;2017-12-16;2.07;100
NeuenradeAffeln;2017-12-17;3.90;100
NeuenradeAffeln;2017-12-18;2.12;100
NeuenradeAffeln;2017-12-19;4.35;100
NeuenradeAffeln;2017-12-20;1.02;100
NeuenradeAffeln;2017-12-21;1.03;100
NeuenradeAffeln;2017-12-22;0.47;100
NeuenradeAffeln;2017-12-23;0.05;100
NeuenradeAffeln;2017-12-24;0.18;100
NeuenradeAffeln;2017-12-25;0.00;100
NeuenradeAffeln;2017-12-26;2.24;100
NeuenradeAffeln;2017-12-27;3.28;100
NeuenradeAffeln;2017-12-28;0.06;100
NeuenradeAffeln;2017-12-29;4.32;100
NeuenradeAffeln;2017-12-30;11.25;100
NeuenradeAffeln;2017-12-31;7.37;100
NeuenradeAffeln;2018-01-01;14.92;100
NeuenradeAffeln;2018-01-02;19.69;100
NeuenradeAffeln;2018-01-03;10.98;100
NeuenradeAffeln;2018-01-04;3.31;100
NeuenradeAffeln;2018-01-05;0.85;100
NeuenradeAffeln;2018-01-06;2.12;100
NeuenradeAffeln;2018-01-07;0.00;100
NeuenradeAffeln;2018-01-08;0.00;100
NeuenradeAffeln;2018-01-09;0.00;100
NeuenradeAffeln;2018-01-10;0.00;100
NeuenradeAffeln;2018-01-11;0.00;100
NeuenradeAffeln;2018-01-12;0.00;100
NeuenradeAffeln;2018-01-13;0.00;100
NeuenradeAffeln;2018-01-14;0.00;100
NeuenradeAffeln;2018-01-15;18.94;100
NeuenradeAffeln;2018-01-16;7.19;100
NeuenradeAffeln;2018-01-17;4.91;100
NeuenradeAffeln;2018-01-18;8.68;100
NeuenradeAffeln;2018-01-19;2.48;100
NeuenradeAffeln;2018-01-20;2.70;100
NeuenradeAffeln;2018-01-21;2.25;100
NeuenradeAffeln;2018-01-22;2.01;100
NeuenradeAffeln;2018-01-23;0.36;100
NeuenradeAffeln;2018-01-24;2.56;100
NeuenradeAffeln;2018-01-25;4.12;100
NeuenradeAffeln;2018-01-26;0.00;100
NeuenradeAffeln;2018-01-27;0.81;100
NeuenradeAffeln;2018-01-28;0.60;100
NeuenradeAffeln;2018-01-29;3.55;100
NeuenradeAffeln;2018-01-30;1.34;100
NeuenradeAffeln;2018-01-31;11.48;100
NeuenradeAffeln;2018-02-01;2.27;100
NeuenradeAffeln;2018-02-02;2.69;100
NeuenradeAffeln;2018-02-03;1.60;100
NeuenradeAffeln;2018-02-04;0.00;100
NeuenradeAffeln;2018-02-05;0.00;100
NeuenradeAffeln;2018-02-06;1.20;100
NeuenradeAffeln;2018-02-07;0.00;96
NeuenradeAffeln;2018-02-08;0.00;13
Neunkirchen1;2017-01-01;1.11;100
Neunkirchen1;2017-01-02;1.47;100
Neunkirchen1;2017-01-03;3.00;100
Neunkirchen1;2017-01-04;8.96;100
Neunkirchen1;2017-01-05;0.63;100
Neunkirchen1;2017-01-06;0.03;100
Neunkirchen1;2017-01-07;0.81;100
Neunkirchen1;2017-01-08;0.21;100
Neunkirchen1;2017-01-09;2.13;100
Neunkirchen1;2017-01-10;1.83;100
Neunkirchen1;2017-01-11;4.75;100
Neunkirchen1;2017-01-12;7.21;100
Neunkirchen1;2017-01-13;8.51;100
Neunkirchen1;2017-01-14;4.98;100
Neunkirchen1;2017-01-15;2.15;100
Neunkirchen1;2017-01-16;0.03;100
Neunkirchen1;2017-01-17;0.06;100
Neunkirchen1;2017-01-18;0.00;100
Neunkirchen1;2017-01-19;0.00;100
Neunkirchen1;2017-01-20;0.00;100
Neunkirchen1;2017-01-21;0.00;100
Neunkirchen1;2017-01-22;0.00;100
Neunkirchen1;2017-01-23;0.03;100
Neunkirchen1;2017-01-24;0.00;100
Neunkirchen1;2017-01-25;0.00;100
Neunkirchen1;2017-01-26;0.00;100
Neunkirchen1;2017-01-27;0.00;100
Neunkirchen1;2017-01-28;2.29;100
Neunkirchen1;2017-01-29;1.75;100
Neunkirchen1;2017-01-30;2.26;100
Neunkirchen1;2017-01-31;0.00;100
Neunkirchen1;2017-02-01;0.55;100
Neunkirchen1;2017-02-02;2.20;100
Neunkirchen1;2017-02-03;3.42;100
Neunkirchen1;2017-02-04;4.51;100
Neunkirchen1;2017-02-05;0.06;100
Neunkirchen1;2017-02-06;0.03;100
Neunkirchen1;2017-02-07;0.00;100
Neunkirchen1;2017-02-08;0.06;100
Neunkirchen1;2017-02-09;0.03;100
Neunkirchen1;2017-02-10;0.24;100
Neunkirchen1;2017-02-11;0.80;100
Neunkirchen1;2017-02-12;0.06;100
Neunkirchen1;2017-02-13;0.00;100
Neunkirchen1;2017-02-14;0.03;100
Neunkirchen1;2017-02-15;0.03;100
Neunkirchen1;2017-02-16;3.25;100
Neunkirchen1;2017-02-17;4.71;100
Neunkirchen1;2017-02-18;0.06;100
Neunkirchen1;2017-02-19;2.11;100
Neunkirchen1;2017-02-20;6.37;100
Neunkirchen1;2017-02-21;3.49;100
Neunkirchen1;2017-02-22;29.46;100
Neunkirchen1;2017-02-23;5.36;100
Neunkirchen1;2017-02-24;0.66;100
Neunkirchen1;2017-02-25;0.00;100
Neunkirchen1;2017-02-26;0.09;100
Neunkirchen1;2017-02-27;4.99;100
Neunkirchen1;2017-02-28;10.64;100
Neunkirchen1;2017-03-01;8.96;100
Neunkirchen1;2017-03-02;0.37;100
Neunkirchen1;2017-03-03;0.00;100
Neunkirchen1;2017-03-04;3.41;100
Neunkirchen1;2017-03-05;5.84;100
Neunkirchen1;2017-03-06;13.74;100
Neunkirchen1;2017-03-07;5.51;100
Neunkirchen1;2017-03-08;14.75;100
Neunkirchen1;2017-03-09;2.02;100
Neunkirchen1;2017-03-10;0.00;100
Neunkirchen1;2017-03-11;0.00;100
Neunkirchen1;2017-03-12;0.00;100
Neunkirchen1;2017-03-13;0.06;100
Neunkirchen1;2017-03-14;0.18;100
Neunkirchen1;2017-03-15;0.15;100
Neunkirchen1;2017-03-16;0.03;100
Neunkirchen1;2017-03-17;4.50;100
Neunkirchen1;2017-03-18;18.28;100
Neunkirchen1;2017-03-19;2.06;100
Neunkirchen1;2017-03-20;1.08;100
Neunkirchen1;2017-03-21;3.57;100
Neunkirchen1;2017-03-22;0.00;100
Neunkirchen1;2017-03-23;0.00;100
Neunkirchen1;2017-03-24;0.00;100
Neunkirchen1;2017-03-25;0.00;100
Neunkirchen1;2017-03-26;0.00;100
Neunkirchen1;2017-03-27;0.00;100
Neunkirchen1;2017-03-28;0.00;100
Neunkirchen1;2017-03-29;0.00;100
Neunkirchen1;2017-03-30;0.00;100
Neunkirchen1;2017-03-31;0.00;100
Neunkirchen1;2017-04-01;0.15;100
Neunkirchen1;2017-04-02;0.09;100
Neunkirchen1;2017-04-03;0.09;100
Neunkirchen1;2017-04-04;0.03;100
Neunkirchen1;2017-04-05;0.10;100
Neunkirchen1;2017-04-06;0.09;100
Neunkirchen1;2017-04-07;0.00;100
Neunkirchen1;2017-04-08;0.09;100
Neunkirchen1;2017-04-09;0.06;100
Neunkirchen1;2017-04-10;0.03;100
Neunkirchen1;2017-04-11;0.00;100
Neunkirchen1;2017-04-12;1.97;100
Neunkirchen1;2017-04-13;0.39;100
Neunkirchen1;2017-04-14;0.09;100
Neunkirchen1;2017-04-15;2.38;100
Neunkirchen1;2017-04-16;13.56;100
Neunkirchen1;2017-04-17;8.12;100
Neunkirchen1;2017-04-18;1.06;100
Neunkirchen1;2017-04-19;0.06;100
Neunkirchen1;2017-04-20;0.03;100
Neunkirchen1;2017-04-21;1.54;100
Neunkirchen1;2017-04-22;1.25;100
Neunkirchen1;2017-04-23;0.09;100
Neunkirchen1;2017-04-24;1.04;100
Neunkirchen1;2017-04-25;0.24;100
Neunkirchen1;2017-04-26;0.06;100
Neunkirchen1;2017-04-27;0.03;100
Neunkirchen1;2017-04-28;0.12;100
Neunkirchen1;2017-04-29;0.00;100
Neunkirchen1;2017-04-30;0.00;100
Neunkirchen1;2017-05-01;9.70;100
Neunkirchen1;2017-05-02;5.94;100
Neunkirchen1;2017-05-03;12.59;100
Neunkirchen1;2017-05-04;0.00;100
Neunkirchen1;2017-05-05;0.03;100
Neunkirchen1;2017-05-06;0.00;100
Neunkirchen1;2017-05-07;0.17;100
Neunkirchen1;2017-05-08;0.09;100
Neunkirchen1;2017-05-09;0.00;100
Neunkirchen1;2017-05-10;0.00;100
Neunkirchen1;2017-05-11;3.30;100
Neunkirchen1;2017-05-12;1.33;100
Neunkirchen1;2017-05-13;3.79;100
Neunkirchen1;2017-05-14;4.18;100
Neunkirchen1;2017-05-15;0.00;100
Neunkirchen1;2017-05-16;0.00;100
Neunkirchen1;2017-05-17;0.00;100
Neunkirchen1;2017-05-18;5.09;100
Neunkirchen1;2017-05-19;10.20;100
Neunkirchen1;2017-05-20;0.00;100
Neunkirchen1;2017-05-21;0.00;100
Neunkirchen1;2017-05-22;0.00;100
Neunkirchen1;2017-05-23;0.03;100
Neunkirchen1;2017-05-24;0.12;100
Neunkirchen1;2017-05-25;0.12;100
Neunkirchen1;2017-05-26;0.09;100
Neunkirchen1;2017-05-27;0.00;100
Neunkirchen1;2017-05-28;2.50;100
Neunkirchen1;2017-05-29;0.00;100
Neunkirchen1;2017-05-30;0.03;100
Neunkirchen1;2017-05-31;0.06;100
Neunkirchen1;2017-06-01;0.06;100
Neunkirchen1;2017-06-02;9.80;100
Neunkirchen1;2017-06-03;18.19;100
Neunkirchen1;2017-06-04;0.00;100
Neunkirchen1;2017-06-05;0.00;100
Neunkirchen1;2017-06-06;2.60;100
Neunkirchen1;2017-06-07;2.13;100
Neunkirchen1;2017-06-08;0.00;100
Neunkirchen1;2017-06-09;5.47;100
Neunkirchen1;2017-06-10;0.00;100
Neunkirchen1;2017-06-11;0.00;100
Neunkirchen1;2017-06-12;0.00;100
Neunkirchen1;2017-06-13;0.03;100
Neunkirchen1;2017-06-14;0.00;100
Neunkirchen1;2017-06-15;1.22;100
Neunkirchen1;2017-06-16;0.03;100
Neunkirchen1;2017-06-17;0.00;100
Neunkirchen1;2017-06-18;0.00;100
Neunkirchen1;2017-06-19;0.00;100
Neunkirchen1;2017-06-20;0.03;100
Neunkirchen1;2017-06-21;0.03;100
Neunkirchen1;2017-06-22;17.28;100
Neunkirchen1;2017-06-23;0.00;100
Neunkirchen1;2017-06-24;0.00;100
Neunkirchen1;2017-06-25;3.07;92
Neunkirchen1;2017-06-26;0.00;29
Neunkirchen1;2017-06-27;2.09;100
Neunkirchen1;2017-06-28;0.68;100
Neunkirchen1;2017-06-29;1.41;100
Neunkirchen1;2017-06-30;3.43;100
Neunkirchen1;2017-07-01;2.32;100
Neunkirchen1;2017-07-02;0.53;100
Neunkirchen1;2017-07-03;0.00;100
Neunkirchen1;2017-07-04;0.00;100
Neunkirchen1;2017-07-05;0.00;100
Neunkirchen1;2017-07-06;2.55;100
Neunkirchen1;2017-07-07;0.00;100
Neunkirchen1;2017-07-08;0.00;100
Neunkirchen1;2017-07-09;5.34;100
Neunkirchen1;2017-07-10;1.43;100
Neunkirchen1;2017-07-11;0.60;100
Neunkirchen1;2017-07-12;13.39;100
Neunkirchen1;2017-07-13;0.00;100
Neunkirchen1;2017-07-14;3.50;100
Neunkirchen1;2017-07-15;0.16;100
Neunkirchen1;2017-07-16;0.13;100
Neunkirchen1;2017-07-17;0.20;100
Neunkirchen1;2017-07-18;0.00;100
Neunkirchen1;2017-07-19;18.66;100
Neunkirchen1;2017-07-20;2.47;100
Neunkirchen1;2017-07-21;1.54;100
Neunkirchen1;2017-07-22;3.27;100
Neunkirchen1;2017-07-23;6.32;100
Neunkirchen1;2017-07-24;10.48;100
Neunkirchen1;2017-07-25;21.84;100
Neunkirchen1;2017-07-26;2.74;100
Neunkirchen1;2017-07-27;3.40;100
Neunkirchen1;2017-07-28;0.00;100
Neunkirchen1;2017-07-29;0.35;100
Neunkirchen1;2017-07-30;0.00;100
Neunkirchen1;2017-07-31;19.23;100
Neunkirchen1;2017-08-01;1.67;100
Neunkirchen1;2017-08-02;0.56;100
Neunkirchen1;2017-08-03;1.07;100
Neunkirchen1;2017-08-04;0.16;100
Neunkirchen1;2017-08-05;0.24;100
Neunkirchen1;2017-08-06;0.00;100
Neunkirchen1;2017-08-07;0.03;100
Neunkirchen1;2017-08-08;1.13;100
Neunkirchen1;2017-08-09;0.60;100
Neunkirchen1;2017-08-10;15.75;100
Neunkirchen1;2017-08-11;33.68;100
Neunkirchen1;2017-08-12;8.49;100
Neunkirchen1;2017-08-13;0.15;100
Neunkirchen1;2017-08-14;0.00;100
Neunkirchen1;2017-08-15;2.44;100
Neunkirchen1;2017-08-16;0.28;100
Neunkirchen1;2017-08-17;8.80;100
Neunkirchen1;2017-08-18;12.39;100
Neunkirchen1;2017-08-19;5.59;100
Neunkirchen1;2017-08-20;0.30;100
Neunkirchen1;2017-08-21;0.00;100
Neunkirchen1;2017-08-22;0.00;100
Neunkirchen1;2017-08-23;0.00;100
Neunkirchen1;2017-08-24;0.00;100
Neunkirchen1;2017-08-25;17.01;100
Neunkirchen1;2017-08-26;6.13;100
Neunkirchen1;2017-08-27;0.00;100
Neunkirchen1;2017-08-28;0.00;100
Neunkirchen1;2017-08-29;0.00;100
Neunkirchen1;2017-08-30;0.00;100
Neunkirchen1;2017-08-31;0.24;100
Neunkirchen1;2017-09-01;0.99;100
Neunkirchen1;2017-09-02;5.57;100
Neunkirchen1;2017-09-03;0.06;100
Neunkirchen1;2017-09-04;0.22;100
Neunkirchen1;2017-09-05;0.55;100
Neunkirchen1;2017-09-06;2.64;100
Neunkirchen1;2017-09-07;0.06;100
Neunkirchen1;2017-09-08;7.39;100
Neunkirchen1;2017-09-09;8.76;100
Neunkirchen1;2017-09-10;0.06;100
Neunkirchen1;2017-09-11;2.53;100
Neunkirchen1;2017-09-12;11.03;100
Neunkirchen1;2017-09-13;2.12;100
Neunkirchen1;2017-09-14;18.45;100
Neunkirchen1;2017-09-15;2.70;100
Neunkirchen1;2017-09-16;1.08;100
Neunkirchen1;2017-09-17;2.30;100
Neunkirchen1;2017-09-18;1.07;100
Neunkirchen1;2017-09-19;2.52;100
Neunkirchen1;2017-09-20;1.19;100
Neunkirchen1;2017-09-21;0.09;100
Neunkirchen1;2017-09-22;0.00;100
Neunkirchen1;2017-09-23;0.06;100
Neunkirchen1;2017-09-24;0.09;100
Neunkirchen1;2017-09-25;0.06;100
Neunkirchen1;2017-09-26;4.99;100
Neunkirchen1;2017-09-27;0.09;100
Neunkirchen1;2017-09-28;0.10;100
Neunkirchen1;2017-09-29;2.66;100
Neunkirchen1;2017-09-30;10.64;100
Neunkirchen1;2017-10-01;0.71;100
Neunkirchen1;2017-10-02;9.33;100
Neunkirchen1;2017-10-03;0.25;100
Neunkirchen1;2017-10-04;0.20;100
Neunkirchen1;2017-10-05;10.30;100
Neunkirchen1;2017-10-06;3.44;100
Neunkirchen1;2017-10-07;9.84;100
Neunkirchen1;2017-10-08;1.91;100
Neunkirchen1;2017-10-09;4.29;100
Neunkirchen1;2017-10-10;1.99;100
Neunkirchen1;2017-10-11;0.13;100
Neunkirchen1;2017-10-12;0.03;100
Neunkirchen1;2017-10-13;0.00;100
Neunkirchen1;2017-10-14;0.24;100
Neunkirchen1;2017-10-15;0.09;100
Neunkirchen1;2017-10-16;0.03;100
Neunkirchen1;2017-10-17;0.15;100
Neunkirchen1;2017-10-18;0.15;100
Neunkirchen1;2017-10-19;0.00;100
Neunkirchen1;2017-10-20;1.88;100
Neunkirchen1;2017-10-21;2.16;100
Neunkirchen1;2017-10-22;2.19;100
Neunkirchen1;2017-10-23;0.37;100
Neunkirchen1;2017-10-24;2.05;100
Neunkirchen1;2017-10-25;0.06;100
Neunkirchen1;2017-10-26;4.63;100
Neunkirchen1;2017-10-27;0.29;100
Neunkirchen1;2017-10-28;10.44;100
Neunkirchen1;2017-10-29;0.24;100
Neunkirchen1;2017-10-30;0.12;100
Neunkirchen1;2017-10-31;0.30;100
Neunkirchen1;2017-11-01;0.00;100
Neunkirchen1;2017-11-02;0.51;100
Neunkirchen1;2017-11-03;0.03;100
Neunkirchen1;2017-11-04;5.74;100
Neunkirchen1;2017-11-05;6.89;100
Neunkirchen1;2017-11-06;0.15;100
Neunkirchen1;2017-11-07;0.48;100
Neunkirchen1;2017-11-08;0.09;100
Neunkirchen1;2017-11-09;1.19;100
Neunkirchen1;2017-11-10;3.73;100
Neunkirchen1;2017-11-11;2.81;100
Neunkirchen1;2017-11-12;5.49;100
Neunkirchen1;2017-11-13;0.78;100
Neunkirchen1;2017-11-14;0.06;100
Neunkirchen1;2017-11-15;0.18;100
Neunkirchen1;2017-11-16;1.77;100
Neunkirchen1;2017-11-17;0.36;100
Neunkirchen1;2017-11-18;8.00;100
Neunkirchen1;2017-11-19;6.05;100
Neunkirchen1;2017-11-20;12.78;100
Neunkirchen1;2017-11-21;4.94;100
Neunkirchen1;2017-11-22;0.00;100
Neunkirchen1;2017-11-23;7.28;100
Neunkirchen1;2017-11-24;4.97;100
Neunkirchen1;2017-11-25;5.71;100
Neunkirchen1;2017-11-26;2.97;100
Neunkirchen1;2017-11-27;16.04;100
Neunkirchen1;2017-11-28;1.92;100
Neunkirchen1;2017-11-29;1.29;100
Neunkirchen1;2017-11-30;6.73;100
Neunkirchen1;2017-12-01;3.90;100
Neunkirchen1;2017-12-02;0.46;100
Neunkirchen1;2017-12-03;4.67;100
Neunkirchen1;2017-12-04;4.05;100
Neunkirchen1;2017-12-05;0.97;100
Neunkirchen1;2017-12-06;0.09;100
Neunkirchen1;2017-12-07;9.34;100
Neunkirchen1;2017-12-08;4.40;100
Neunkirchen1;2017-12-09;1.67;100
Neunkirchen1;2017-12-10;5.61;100
Neunkirchen1;2017-12-11;8.12;100
Neunkirchen1;2017-12-12;1.13;100
Neunkirchen1;2017-12-13;15.54;100
Neunkirchen1;2017-12-14;6.17;100
Neunkirchen1;2017-12-15;0.06;100
Neunkirchen1;2017-12-16;4.79;100
Neunkirchen1;2017-12-17;6.28;100
Neunkirchen1;2017-12-18;1.72;100
Neunkirchen1;2017-12-19;8.77;100
Neunkirchen1;2017-12-20;2.80;100
Neunkirchen1;2017-12-21;2.49;100
Neunkirchen1;2017-12-22;1.68;100
Neunkirchen1;2017-12-23;0.57;100
Neunkirchen1;2017-12-24;0.06;100
Neunkirchen1;2017-12-25;0.00;100
Neunkirchen1;2017-12-26;4.32;100
Neunkirchen1;2017-12-27;2.93;100
Neunkirchen1;2017-12-28;1.55;100
Neunkirchen1;2017-12-29;4.30;100
